"","malibu.750ml.unit.cume","malibu.1.75l.unit.cume","rh.1.75l.unit.cume","rh.750ml.unit.cume","store.id","store.id.old","chain","cluster","wine.sq.footage","state","market","iri.week.ending","week.ending","malibu.coconut.rum.1.75l.sales.units.cy","malibu.coconut.rum.1.75l.sales.dollars.cy","malibu.coconut.rum.1.75l.price","malibu.coconut.rum.750ml.sales.units.cy","malibu.coconut.rum.750ml.sales.dollars.cy","malibu.coconut.rum.750ml.price","rum.haven.coconut.rum.1.75l.sales.units.cy","rum.haven.coconut.rum.1.75l.sales.dollars.cy","rum.haven.coconut.rum.1.75l.price","rum.haven.coconut.rum.750ml.sales.units.cy","rum.haven.coconut.rum.750ml.sales.dollars.cy","rum.haven.coconut.rum.750ml.price"
"16347",95,47,5,6,"57R",57,"RALPHS","1",500,"CA","RALPHS","1/24/2016","1/23/2016",4,81.96,20.49,22,"283.78",12.89909,1,17.99,17.99,1,11.99,11.99
"16348",105,48,5,6,"57R",57,"RALPHS","1",500,"CA","RALPHS","1/31/2016","1/30/2016",1,21.99,21.99,10,"139.9",13.99,0,0,NA,0,0,NA
"16349",161,51,6,6,"57R",57,"RALPHS","1",500,"CA","RALPHS","2/7/2016","2/6/2016",3,47.97,15.99,56,"783.44",13.99,1,17.99,17.99,0,0,NA
"16350",168,51,7,7,"57R",57,"RALPHS","1",500,"CA","RALPHS","2/14/2016","2/13/2016",0,0,NA,7,"109.93",15.70429,1,17.99,17.99,1,11.99,11.99
"16351",168,53,7,8,"57R",57,"RALPHS","1",500,"CA","RALPHS","2/21/2016","2/20/2016",2,43.98,21.99,0,"",NA,0,0,NA,1,11.99,11.99
"16352",169,53,7,9,"57R",57,"RALPHS","1",500,"CA","RALPHS","2/28/2016","2/27/2016",0,0,NA,1,"18.99",18.99,0,0,NA,1,11.99,11.99
"16353",173,53,8,10,"57R",57,"RALPHS","1",500,"CA","RALPHS","3/6/2016","3/5/2016",0,0,NA,4,"51.96",12.99,1,18.99,18.99,1,11.99,11.99
"16354",177,53,8,11,"57R",57,"RALPHS","1",500,"CA","RALPHS","3/13/2016","3/12/2016",0,0,NA,4,"51.96",12.99,0,0,NA,1,11.99,11.99
"16355",178,55,9,12,"57R",57,"RALPHS","1",500,"CA","RALPHS","3/20/2016","3/19/2016",2,51.98,25.99,1,"12.99",12.99,1,18.99,18.99,1,11.99,11.99
"16356",184,57,9,12,"57R",57,"RALPHS","1",500,"CA","RALPHS","3/27/2016","3/26/2016",2,51.98,25.99,6,"73.94",12.32333,0,0,NA,0,0,NA
"16357",184,60,9,12,"57R",57,"RALPHS","1",500,"CA","RALPHS","4/3/2016","4/2/2016",3,67.97,22.65667,0,"",NA,0,0,NA,0,0,NA
"16358",185,62,9,12,"57R",57,"RALPHS","1",500,"CA","RALPHS","4/10/2016","4/9/2016",2,41.98,20.99,1,"19.99",19.99,0,0,NA,0,0,NA
"16359",185,66,9,14,"57R",57,"RALPHS","1",500,"CA","RALPHS","4/17/2016","4/16/2016",4,83.96,20.99,0,"",NA,0,0,NA,2,23.98,11.99
"16360",186,71,9,14,"57R",57,"RALPHS","1",500,"CA","RALPHS","4/24/2016","4/23/2016",5,104.95,20.99,1,"16.99",16.99,0,0,NA,0,0,NA
"16361",188,74,9,14,"57R",57,"RALPHS","1",500,"CA","RALPHS","5/1/2016","4/30/2016",3,59.97,19.99,2,"28.98",14.49,0,0,NA,0,0,NA
"16362",191,77,10,14,"57R",57,"RALPHS","1",500,"CA","RALPHS","5/8/2016","5/7/2016",3,59.97,19.99,3,"35.97",11.99,1,18.99,18.99,0,0,NA
"16363",194,79,10,14,"57R",57,"RALPHS","1",500,"CA","RALPHS","5/15/2016","5/14/2016",2,35.98,17.99,3,"35.97",11.99,0,0,NA,0,0,NA
"16364",205,80,10,17,"57R",57,"RALPHS","1",500,"CA","RALPHS","5/22/2016","5/21/2016",1,17.99,17.99,11,"127.89",11.62636,0,0,NA,3,17.97,5.99
"16365",237,85,10,17,"57R",57,"RALPHS","1",500,"CA","RALPHS","5/29/2016","5/28/2016",5,89.95,17.99,32,"240.68",7.52125,0,0,NA,0,0,NA
"16366",296,87,10,17,"57R",57,"RALPHS","1",500,"CA","RALPHS","6/5/2016","6/4/2016",2,35.98,17.99,59,"441.41",7.48153,0,0,NA,0,0,NA
"16367",300,89,10,17,"57R",57,"RALPHS","1",500,"CA","RALPHS","6/12/2016","6/11/2016",2,35.98,17.99,4,"34.96",8.74,0,0,NA,0,0,NA
"16368",315,91,10,17,"57R",57,"RALPHS","1",500,"CA","RALPHS","6/19/2016","6/18/2016",2,35.98,17.99,15,"107.85",7.19,0,0,NA,0,0,NA
"16369",340,118,10,18,"57R",57,"RALPHS","1",500,"CA","RALPHS","6/26/2016","6/25/2016",27,371.73,13.76778,25,"206.75",8.27,0,0,NA,1,11.99,11.99
"16370",345,140,10,20,"57R",57,"RALPHS","1",500,"CA","RALPHS","7/3/2016","7/2/2016",22,301.78,13.71727,5,"53.95",10.79,0,0,NA,2,23.98,11.99
"16371",355,147,10,20,"57R",57,"RALPHS","1",500,"CA","RALPHS","7/10/2016","7/9/2016",7,118.93,16.99,10,"97.9",9.79,0,0,NA,0,0,NA
"16372",364,150,13,21,"57R",57,"RALPHS","1",500,"CA","RALPHS","7/17/2016","7/16/2016",3,50.97,16.99,9,"98.91",10.99,3,53.97,17.99,1,11.99,11.99
"16373",374,152,13,21,"57R",57,"RALPHS","1",500,"CA","RALPHS","7/24/2016","7/23/2016",2,33.98,16.99,10,"82.9",8.29,0,0,NA,0,0,NA
"16374",397,155,15,23,"57R",57,"RALPHS","1",500,"CA","RALPHS","7/31/2016","7/30/2016",3,50.97,16.99,23,"207.77",9.03348,2,35.98,17.99,2,23.98,11.99
"16375",411,159,15,30,"57R",57,"RALPHS","1",500,"CA","RALPHS","8/7/2016","8/6/2016",4,67.96,16.99,14,"123.86",8.84714,0,0,NA,7,83.93,11.99
"16376",445,162,15,31,"57R",57,"RALPHS","1",500,"CA","RALPHS","8/14/2016","8/13/2016",3,50.97,16.99,34,"301.66",8.87235,0,0,NA,1,11.99,11.99
"16377",464,164,15,35,"57R",57,"RALPHS","1",500,"CA","RALPHS","8/21/2016","8/20/2016",2,42.98,21.49,19,"172.81",9.09526,0,0,NA,4,47.96,11.99
"16378",467,164,15,36,"57R",57,"RALPHS","1",500,"CA","RALPHS","8/28/2016","8/27/2016",0,0,NA,3,"32.97",10.99,0,0,NA,1,11.99,11.99
"16379",469,167,15,37,"57R",57,"RALPHS","1",500,"CA","RALPHS","9/4/2016","9/3/2016",3,77.97,25.99,2,"21.98",10.99,0,0,NA,1,11.99,11.99
"16380",474,168,15,40,"57R",57,"RALPHS","1",500,"CA","RALPHS","9/11/2016","9/10/2016",1,25.99,25.99,5,"54.95",10.99,0,0,NA,3,29.97,9.99
"16381",475,173,15,41,"57R",57,"RALPHS","1",500,"CA","RALPHS","9/18/2016","9/17/2016",5,105.95,21.19,1,"10.99",10.99,0,0,NA,1,5.99,5.99
"16382",476,175,15,41,"57R",57,"RALPHS","1",500,"CA","RALPHS","9/25/2016","9/24/2016",2,39.98,19.99,1,"17.99",17.99,0,0,NA,0,0,NA
"16383",477,178,15,42,"57R",57,"RALPHS","1",500,"CA","RALPHS","10/2/2016","10/1/2016",3,59.97,19.99,1,"16.99",16.99,0,0,NA,1,9.99,9.99
"16384",481,190,15,42,"57R",57,"RALPHS","1",500,"CA","RALPHS","10/9/2016","10/8/2016",12,183.88,15.32333,4,"67.96",16.99,0,0,NA,0,0,NA
"16385",500,198,15,42,"57R",57,"RALPHS","1",500,"CA","RALPHS","10/16/2016","10/15/2016",8,136.92,17.115,19,"184.81",9.72684,0,0,NA,0,0,NA
"16386",528,202,15,42,"57R",57,"RALPHS","1",500,"CA","RALPHS","10/23/2016","10/22/2016",4,75.96,18.99,28,"274.72",9.81143,0,0,NA,0,0,NA
"16387",569,206,15,42,"57R",57,"RALPHS","1",500,"CA","RALPHS","10/30/2016","10/29/2016",4,75.96,18.99,41,"330.59",8.06317,0,0,NA,0,0,NA
"16388",635,209,15,42,"57R",57,"RALPHS","1",500,"CA","RALPHS","11/6/2016","11/5/2016",3,56.97,18.99,66,"572.34",8.67182,0,0,NA,0,0,NA
"16389",658,215,15,42,"57R",57,"RALPHS","1",500,"CA","RALPHS","11/13/2016","11/12/2016",6,113.94,18.99,23,"222.77",9.68565,0,0,NA,0,0,NA
"16390",659,221,15,42,"57R",57,"RALPHS","1",500,"CA","RALPHS","11/20/2016","11/19/2016",6,113.94,18.99,1,"10.99",10.99,0,0,NA,0,0,NA
"16391",685,230,15,42,"57R",57,"RALPHS","1",500,"CA","RALPHS","11/27/2016","11/26/2016",9,170.91,18.99,26,"292.74",11.25923,0,0,NA,0,0,NA
"16392",687,235,15,42,"57R",57,"RALPHS","1",500,"CA","RALPHS","12/4/2016","12/3/2016",5,86.95,17.39,2,"21.98",10.99,0,0,NA,0,0,NA
"16393",713,240,15,42,"57R",57,"RALPHS","1",500,"CA","RALPHS","12/11/2016","12/10/2016",5,86.95,17.39,26,"285.74",10.99,0,0,NA,0,0,NA
"16394",2,4,1,0,"207R",207,"RALPHS","1",390,"CA","RALPHS","11/8/2015","11/7/2015",4,79.96,19.99,2,"27.98",13.99,1,19.99,19.99,0,0,NA
"16395",7,8,1,0,"207R",207,"RALPHS","1",390,"CA","RALPHS","11/15/2015","11/14/2015",4,79.96,19.99,5,"69.95",13.99,0,0,NA,0,0,NA
"16396",12,8,1,0,"207R",207,"RALPHS","1",390,"CA","RALPHS","11/22/2015","11/21/2015",0,0,NA,5,"69.95",13.99,0,0,NA,0,0,NA
"16397",15,9,2,1,"207R",207,"RALPHS","1",390,"CA","RALPHS","11/29/2015","11/28/2015",1,19.99,19.99,3,"41.97",13.99,1,19.99,19.99,1,11.99,11.99
"16398",15,11,2,1,"207R",207,"RALPHS","1",390,"CA","RALPHS","12/6/2015","12/5/2015",2,29.98,14.99,0,"",NA,0,0,NA,0,0,NA
"16399",18,12,2,1,"207R",207,"RALPHS","1",390,"CA","RALPHS","12/13/2015","12/12/2015",1,19.99,19.99,3,"41.97",13.99,0,0,NA,0,0,NA
"16400",19,13,2,1,"207R",207,"RALPHS","1",390,"CA","RALPHS","12/20/2015","12/19/2015",1,19.99,19.99,1,"13.99",13.99,0,0,NA,0,0,NA
"16401",23,16,2,1,"207R",207,"RALPHS","1",390,"CA","RALPHS","12/27/2015","12/26/2015",3,59.97,19.99,4,"55.96",13.99,0,0,NA,0,0,NA
"16402",34,18,2,2,"207R",207,"RALPHS","1",390,"CA","RALPHS","1/3/2016","1/2/2016",2,39.98,19.99,11,"159.89",14.53545,0,0,NA,1,11.99,11.99
"16403",39,20,2,2,"207R",207,"RALPHS","1",390,"CA","RALPHS","1/10/2016","1/9/2016",2,39.98,19.99,5,"77.95",15.59,0,0,NA,0,0,NA
"16404",42,20,2,4,"207R",207,"RALPHS","1",390,"CA","RALPHS","1/17/2016","1/16/2016",0,0,NA,3,"41.97",13.99,0,0,NA,2,23.98,11.99
"16405",44,21,2,5,"207R",207,"RALPHS","1",390,"CA","RALPHS","1/24/2016","1/23/2016",1,19.99,19.99,2,"27.98",13.99,0,0,NA,1,11.99,11.99
"16406",48,21,2,6,"207R",207,"RALPHS","1",390,"CA","RALPHS","1/31/2016","1/30/2016",0,0,NA,4,"55.96",13.99,0,0,NA,1,8.99,8.99
"16407",51,25,2,6,"207R",207,"RALPHS","1",390,"CA","RALPHS","2/7/2016","2/6/2016",4,69.96,17.49,3,"41.97",13.99,0,0,NA,0,0,NA
"16408",54,26,3,9,"207R",207,"RALPHS","1",390,"CA","RALPHS","2/14/2016","2/13/2016",1,15.99,15.99,3,"47.97",15.99,1,17.99,17.99,3,35.97,11.99
"16409",56,29,3,10,"207R",207,"RALPHS","1",390,"CA","RALPHS","2/21/2016","2/20/2016",3,65.97,21.99,2,"39.98",19.99,0,0,NA,1,11.99,11.99
"16410",58,30,4,13,"207R",207,"RALPHS","1",390,"CA","RALPHS","2/28/2016","2/27/2016",1,21.99,21.99,2,"37.98",18.99,1,18.99,18.99,3,35.97,11.99
"16411",74,31,4,15,"207R",207,"RALPHS","1",390,"CA","RALPHS","3/6/2016","3/5/2016",1,27.99,27.99,16,"213.84",13.365,0,0,NA,2,23.98,11.99
"16412",85,32,5,18,"207R",207,"RALPHS","1",390,"CA","RALPHS","3/13/2016","3/12/2016",1,25.99,25.99,11,"142.89",12.99,1,18.99,18.99,3,35.97,11.99
"16413",100,39,6,20,"207R",207,"RALPHS","1",390,"CA","RALPHS","3/20/2016","3/19/2016",7,181.93,25.99,15,"194.85",12.99,1,18.99,18.99,2,23.98,11.99
"16414",121,44,8,20,"207R",207,"RALPHS","1",390,"CA","RALPHS","3/27/2016","3/26/2016",5,129.95,25.99,21,"279.79",13.32333,2,37.98,18.99,0,0,NA
"16415",131,49,9,21,"207R",207,"RALPHS","1",390,"CA","RALPHS","4/3/2016","4/2/2016",5,104.95,20.99,10,"143.9",14.39,1,18.99,18.99,1,11.99,11.99
"16416",134,53,9,24,"207R",207,"RALPHS","1",390,"CA","RALPHS","4/10/2016","4/9/2016",4,83.96,20.99,3,"59.97",19.99,0,0,NA,3,35.97,11.99
"16417",136,58,11,27,"207R",207,"RALPHS","1",390,"CA","RALPHS","4/17/2016","4/16/2016",5,104.95,20.99,2,"39.98",19.99,2,35.98,17.99,3,35.97,11.99
"16418",143,63,11,28,"207R",207,"RALPHS","1",390,"CA","RALPHS","4/24/2016","4/23/2016",5,104.95,20.99,7,"118.93",16.99,0,0,NA,1,11.99,11.99
"16419",150,66,12,31,"207R",207,"RALPHS","1",390,"CA","RALPHS","5/1/2016","4/30/2016",3,62.97,20.99,7,"93.93",13.41857,1,18.99,18.99,3,35.97,11.99
"16420",156,69,13,33,"207R",207,"RALPHS","1",390,"CA","RALPHS","5/8/2016","5/7/2016",3,59.97,19.99,6,"72.94",12.15667,1,18.99,18.99,2,23.98,11.99
"16421",162,73,14,33,"207R",207,"RALPHS","1",390,"CA","RALPHS","5/15/2016","5/14/2016",4,75.96,18.99,6,"71.94",11.99,1,18.99,18.99,0,0,NA
"16422",182,79,15,34,"207R",207,"RALPHS","1",390,"CA","RALPHS","5/22/2016","5/21/2016",6,107.94,17.99,20,"223.8",11.19,1,18.99,18.99,1,11.99,11.99
"16423",229,83,16,36,"207R",207,"RALPHS","1",390,"CA","RALPHS","5/29/2016","5/28/2016",4,71.96,17.99,47,"379.53",8.07511,1,16.99,16.99,2,23.98,11.99
"16424",278,92,16,36,"207R",207,"RALPHS","1",390,"CA","RALPHS","6/5/2016","6/4/2016",9,161.91,17.99,49,"422.51",8.62265,0,0,NA,0,0,NA
"16425",305,99,16,36,"207R",207,"RALPHS","1",390,"CA","RALPHS","6/12/2016","6/11/2016",7,125.93,17.99,27,"260.73",9.65667,0,0,NA,0,0,NA
"16426",339,114,17,39,"207R",207,"RALPHS","1",390,"CA","RALPHS","6/19/2016","6/18/2016",15,269.85,17.99,34,"340.66",10.01941,1,17.99,17.99,3,35.97,11.99
"16427",364,137,18,40,"207R",207,"RALPHS","1",390,"CA","RALPHS","6/26/2016","6/25/2016",23,327.77,14.25087,25,"296.75",11.87,1,17.99,17.99,1,11.99,11.99
"16428",385,166,20,44,"207R",207,"RALPHS","1",390,"CA","RALPHS","7/3/2016","7/2/2016",29,411.71,14.1969,21,"242.79",11.56143,2,35.98,17.99,4,47.96,11.99
"16429",425,197,23,45,"207R",207,"RALPHS","1",390,"CA","RALPHS","7/10/2016","7/9/2016",31,526.69,16.99,40,"439.6",10.99,3,53.97,17.99,1,11.99,11.99
"16430",455,215,23,45,"207R",207,"RALPHS","1",390,"CA","RALPHS","7/17/2016","7/16/2016",18,305.82,16.99,30,"329.7",10.99,0,0,NA,0,0,NA
"16431",487,231,26,47,"207R",207,"RALPHS","1",390,"CA","RALPHS","7/24/2016","7/23/2016",16,271.84,16.99,32,"351.68",10.99,3,53.97,17.99,2,23.98,11.99
"16432",518,249,27,50,"207R",207,"RALPHS","1",390,"CA","RALPHS","7/31/2016","7/30/2016",18,305.82,16.99,31,"340.69",10.99,1,17.99,17.99,3,35.97,11.99
"16433",549,261,28,50,"207R",207,"RALPHS","1",390,"CA","RALPHS","8/7/2016","8/6/2016",12,203.88,16.99,31,"322.69",10.40935,1,17.99,17.99,0,0,NA
"16434",571,273,31,50,"207R",207,"RALPHS","1",390,"CA","RALPHS","8/14/2016","8/13/2016",12,203.88,16.99,22,"214.78",9.76273,3,53.97,17.99,0,0,NA
"16435",587,276,31,51,"207R",207,"RALPHS","1",390,"CA","RALPHS","8/21/2016","8/20/2016",3,68.97,22.99,16,"175.84",10.99,0,0,NA,1,11.99,11.99
"16436",604,277,32,52,"207R",207,"RALPHS","1",390,"CA","RALPHS","8/28/2016","8/27/2016",1,25.99,25.99,17,"186.83",10.99,1,17.99,17.99,1,11.99,11.99
"16437",621,281,36,53,"207R",207,"RALPHS","1",390,"CA","RALPHS","9/4/2016","9/3/2016",4,103.96,25.99,17,"186.83",10.99,4,71.96,17.99,1,11.99,11.99
"16438",637,283,36,55,"207R",207,"RALPHS","1",390,"CA","RALPHS","9/11/2016","9/10/2016",2,51.98,25.99,16,"175.84",10.99,0,0,NA,2,21.98,10.99
"16439",643,295,38,57,"207R",207,"RALPHS","1",390,"CA","RALPHS","9/18/2016","9/17/2016",12,245.88,20.49,6,"72.94",12.15667,2,33.98,16.99,2,15.98,7.99
"16440",644,302,38,62,"207R",207,"RALPHS","1",390,"CA","RALPHS","9/25/2016","9/24/2016",7,139.93,19.99,1,"17.99",17.99,0,0,NA,5,49.95,9.99
"16441",649,312,38,63,"207R",207,"RALPHS","1",390,"CA","RALPHS","10/2/2016","10/1/2016",10,199.9,19.99,5,"84.95",16.99,0,0,NA,1,9.99,9.99
"16442",654,316,38,65,"207R",207,"RALPHS","1",390,"CA","RALPHS","10/9/2016","10/8/2016",4,73.96,18.49,5,"84.95",16.99,0,0,NA,2,19.98,9.99
"16443",660,320,38,65,"207R",207,"RALPHS","1",390,"CA","RALPHS","10/16/2016","10/15/2016",4,72.96,18.24,6,"80.94",13.49,0,0,NA,0,0,NA
"16444",670,323,38,66,"207R",207,"RALPHS","1",390,"CA","RALPHS","10/23/2016","10/22/2016",3,56.97,18.99,10,"109.9",10.99,0,0,NA,1,11.99,11.99
"16445",675,326,40,67,"207R",207,"RALPHS","1",390,"CA","RALPHS","10/30/2016","10/29/2016",3,56.97,18.99,5,"54.95",10.99,2,37.98,18.99,1,11.99,11.99
"16446",695,328,41,67,"207R",207,"RALPHS","1",390,"CA","RALPHS","11/6/2016","11/5/2016",2,37.98,18.99,20,"180.8",9.04,1,18.99,18.99,0,0,NA
"16447",701,329,41,67,"207R",207,"RALPHS","1",390,"CA","RALPHS","11/13/2016","11/12/2016",1,18.99,18.99,6,"65.94",10.99,0,0,NA,0,0,NA
"16448",707,334,42,68,"207R",207,"RALPHS","1",390,"CA","RALPHS","11/20/2016","11/19/2016",5,94.95,18.99,6,"65.94",10.99,1,17.99,17.99,1,11.99,11.99
"16449",712,341,43,68,"207R",207,"RALPHS","1",390,"CA","RALPHS","11/27/2016","11/26/2016",7,104.95,14.99286,5,"54.95",10.99,1,17.99,17.99,0,0,NA
"16450",714,346,44,68,"207R",207,"RALPHS","1",390,"CA","RALPHS","12/4/2016","12/3/2016",5,78.95,15.79,2,"28.98",14.49,1,17.99,17.99,0,0,NA
"16451",722,348,44,68,"207R",207,"RALPHS","1",390,"CA","RALPHS","12/11/2016","12/10/2016",2,33.98,16.99,8,"87.92",10.99,0,0,NA,0,0,NA
"16452",14,5,0,0,"108R",108,"RALPHS","1",474,"CA","RALPHS","11/8/2015","11/7/2015",5,99.95,19.99,14,"201.86",14.41857,0,0,NA,0,0,NA
"16453",28,15,0,1,"108R",108,"RALPHS","1",474,"CA","RALPHS","11/15/2015","11/14/2015",10,199.9,19.99,14,"201.88",14.42,0,0,NA,1,11.99,11.99
"16454",41,23,0,2,"108R",108,"RALPHS","1",474,"CA","RALPHS","11/22/2015","11/21/2015",8,159.92,19.99,13,"181.87",13.99,0,0,NA,1,11.99,11.99
"16455",47,34,0,2,"108R",108,"RALPHS","1",474,"CA","RALPHS","11/29/2015","11/28/2015",11,219.89,19.99,6,"83.94",13.99,0,0,NA,0,0,NA
"16456",50,41,0,3,"108R",108,"RALPHS","1",474,"CA","RALPHS","12/6/2015","12/5/2015",7,104.93,14.99,3,"41.97",13.99,0,0,NA,1,11.99,11.99
"16457",53,44,0,3,"108R",108,"RALPHS","1",474,"CA","RALPHS","12/13/2015","12/12/2015",3,67.97,22.65667,3,"41.97",13.99,0,0,NA,0,0,NA
"16458",58,48,0,3,"108R",108,"RALPHS","1",474,"CA","RALPHS","12/20/2015","12/19/2015",4,79.96,19.99,5,"69.95",13.99,0,0,NA,0,0,NA
"16459",63,49,0,3,"108R",108,"RALPHS","1",474,"CA","RALPHS","12/27/2015","12/26/2015",1,19.99,19.99,5,"69.95",13.99,0,0,NA,0,0,NA
"16460",77,51,0,3,"108R",108,"RALPHS","1",474,"CA","RALPHS","1/3/2016","1/2/2016",2,39.98,19.99,14,"201.86",14.41857,0,0,NA,0,0,NA
"16461",90,58,0,3,"108R",108,"RALPHS","1",474,"CA","RALPHS","1/10/2016","1/9/2016",7,149.93,21.41857,13,"197.87",15.22077,0,0,NA,0,0,NA
"16462",105,66,0,3,"108R",108,"RALPHS","1",474,"CA","RALPHS","1/17/2016","1/16/2016",8,175.92,21.99,15,"223.85",14.92333,0,0,NA,0,0,NA
"16463",123,75,0,4,"108R",108,"RALPHS","1",474,"CA","RALPHS","1/24/2016","1/23/2016",9,185.91,20.65667,18,"251.82",13.99,0,0,NA,1,11.99,11.99
"16464",130,81,0,4,"108R",108,"RALPHS","1",474,"CA","RALPHS","1/31/2016","1/30/2016",6,131.94,21.99,7,"103.93",14.84714,0,0,NA,0,0,NA
"16465",140,91,0,5,"108R",108,"RALPHS","1",474,"CA","RALPHS","2/7/2016","2/6/2016",10,159.9,15.99,10,"139.9",13.99,0,0,NA,1,11.99,11.99
"16466",150,101,3,6,"108R",108,"RALPHS","1",474,"CA","RALPHS","2/14/2016","2/13/2016",10,195.9,19.59,10,"163.9",16.39,3,53.97,17.99,1,11.99,11.99
"16467",163,110,3,7,"108R",108,"RALPHS","1",474,"CA","RALPHS","2/21/2016","2/20/2016",9,197.91,21.99,13,"259.87",19.99,0,0,NA,1,11.99,11.99
"16468",176,118,3,8,"108R",108,"RALPHS","1",474,"CA","RALPHS","2/28/2016","2/27/2016",8,175.92,21.99,13,"251.87",19.37462,0,0,NA,1,11.99,11.99
"16469",186,124,6,13,"108R",108,"RALPHS","1",474,"CA","RALPHS","3/6/2016","3/5/2016",6,143.94,23.99,10,"135.9",13.59,3,56.97,18.99,5,59.95,11.99
"16470",196,128,7,13,"108R",108,"RALPHS","1",474,"CA","RALPHS","3/13/2016","3/12/2016",4,105.96,26.49,10,"129.9",12.99,1,18.99,18.99,0,0,NA
"16471",214,132,7,13,"108R",108,"RALPHS","1",474,"CA","RALPHS","3/20/2016","3/19/2016",4,103.96,25.99,18,"233.82",12.99,0,0,NA,0,0,NA
"16472",227,134,7,16,"108R",108,"RALPHS","1",474,"CA","RALPHS","3/27/2016","3/26/2016",2,51.98,25.99,13,"168.87",12.99,0,0,NA,3,28.98,9.66
"16473",236,143,7,16,"108R",108,"RALPHS","1",474,"CA","RALPHS","4/3/2016","4/2/2016",9,193.91,21.54556,9,"144.91",16.10111,0,0,NA,0,0,NA
"16474",244,157,7,17,"108R",108,"RALPHS","1",474,"CA","RALPHS","4/10/2016","4/9/2016",14,293.86,20.99,8,"159.92",19.99,0,0,NA,1,11.99,11.99
"16475",247,169,8,21,"108R",108,"RALPHS","1",474,"CA","RALPHS","4/17/2016","4/16/2016",12,251.88,20.99,3,"59.97",19.99,1,17.99,17.99,4,47.96,11.99
"16476",253,181,9,23,"108R",108,"RALPHS","1",474,"CA","RALPHS","4/24/2016","4/23/2016",12,251.88,20.99,6,"104.94",17.49,1,17.99,17.99,2,23.98,11.99
"16477",284,193,11,24,"108R",108,"RALPHS","1",474,"CA","RALPHS","5/1/2016","4/30/2016",12,242.88,20.24,31,"410.69",13.24806,2,37.98,18.99,1,11.99,11.99
"16478",294,201,11,24,"108R",108,"RALPHS","1",474,"CA","RALPHS","5/8/2016","5/7/2016",8,159.92,19.99,10,"124.9",12.49,0,0,NA,0,0,NA
"16479",310,210,12,25,"108R",108,"RALPHS","1",474,"CA","RALPHS","5/15/2016","5/14/2016",9,163.91,18.21222,16,"191.84",11.99,1,18.99,18.99,1,11.99,11.99
"16480",333,219,12,26,"108R",108,"RALPHS","1",474,"CA","RALPHS","5/22/2016","5/21/2016",9,161.91,17.99,23,"254.77",11.07696,0,0,NA,1,11.99,11.99
"16481",346,230,12,26,"108R",108,"RALPHS","1",474,"CA","RALPHS","5/29/2016","5/28/2016",11,197.89,17.99,13,"132.87",10.22077,0,0,NA,0,0,NA
"16482",357,234,12,27,"108R",108,"RALPHS","1",474,"CA","RALPHS","6/5/2016","6/4/2016",4,71.96,17.99,11,"100.89",9.17182,0,0,NA,1,11.99,11.99
"16483",368,243,12,28,"108R",108,"RALPHS","1",474,"CA","RALPHS","6/12/2016","6/11/2016",9,161.91,17.99,11,"120.89",10.99,0,0,NA,1,11.99,11.99
"16484",382,246,12,30,"108R",108,"RALPHS","1",474,"CA","RALPHS","6/19/2016","6/18/2016",3,53.97,17.99,14,"144.86",10.34714,0,0,NA,2,23.98,11.99
"16485",396,248,12,30,"108R",108,"RALPHS","1",474,"CA","RALPHS","6/26/2016","6/25/2016",2,41.98,20.99,14,"168.86",12.06143,0,0,NA,0,0,NA
"16486",411,261,13,30,"108R",108,"RALPHS","1",474,"CA","RALPHS","7/3/2016","7/2/2016",13,176.87,13.60538,15,"172.85",11.52333,1,17.99,17.99,0,0,NA
"16487",424,272,13,31,"108R",108,"RALPHS","1",474,"CA","RALPHS","7/10/2016","7/9/2016",11,186.89,16.99,13,"142.87",10.99,0,0,NA,1,11.99,11.99
"16488",435,276,13,31,"108R",108,"RALPHS","1",474,"CA","RALPHS","7/17/2016","7/16/2016",4,67.96,16.99,11,"120.89",10.99,0,0,NA,0,0,NA
"16489",446,281,13,31,"108R",108,"RALPHS","1",474,"CA","RALPHS","7/24/2016","7/23/2016",5,84.95,16.99,11,"120.89",10.99,0,0,NA,0,0,NA
"16490",470,285,14,31,"108R",108,"RALPHS","1",474,"CA","RALPHS","7/31/2016","7/30/2016",4,67.96,16.99,24,"245.76",10.24,1,17.99,17.99,0,0,NA
"16491",480,290,15,31,"108R",108,"RALPHS","1",474,"CA","RALPHS","8/7/2016","8/6/2016",5,84.95,16.99,10,"109.9",10.99,1,17.99,17.99,0,0,NA
"16492",496,295,16,36,"108R",108,"RALPHS","1",474,"CA","RALPHS","8/14/2016","8/13/2016",5,84.95,16.99,16,"169.84",10.615,1,17.99,17.99,5,59.95,11.99
"16493",506,297,17,37,"108R",108,"RALPHS","1",474,"CA","RALPHS","8/21/2016","8/20/2016",2,42.98,21.49,10,"109.9",10.99,1,17.99,17.99,1,11.99,11.99
"16494",519,299,18,37,"108R",108,"RALPHS","1",474,"CA","RALPHS","8/28/2016","8/27/2016",2,51.98,25.99,13,"156.87",12.06692,1,17.99,17.99,0,0,NA
"16495",525,302,18,37,"108R",108,"RALPHS","1",474,"CA","RALPHS","9/4/2016","9/3/2016",3,77.97,25.99,6,"65.94",10.99,0,0,NA,0,0,NA
"16496",541,304,18,37,"108R",108,"RALPHS","1",474,"CA","RALPHS","9/11/2016","9/10/2016",2,51.98,25.99,16,"175.84",10.99,0,0,NA,0,0,NA
