make,model,year,drive,transmission,vclass,fe_score,cylinders,displ,mpg_city,mpg_hwy,mpg_combined,bbl_annual,co2,fuel_cost,fuel_save
Chrysler,300 AWD,2015,All-Wheel Drive,Automatic 8-spd,Large Cars,5,6,3.6,18.32,27.2332,21.4842,15.689436,413,1800,-1000
Chrysler,300 AWD,2015,All-Wheel Drive,Automatic 8-spd,Large Cars,5,6,3.6,18.32,27.2332,21.4842,15.689436,413,1800,-1000
Chrysler,Town and Country,2015,Front-Wheel Drive,Automatic 6-spd,Minivan - 2WD,5,6,3.6,17.1167,25.0939,19.974,16.4805,444,1900,-1500
Chrysler,Town and Country,2015,Front-Wheel Drive,Automatic 6-spd,Minivan - 2WD,5,6,3.6,17.1167,25.0939,19.974,16.4805,444,1900,-1500
Dodge,Challenger,2015,Rear-Wheel Drive,Automatic 8-spd,Midsize Cars,5,6,3.6,18.9925,30,22.916,14.327048,389,1650,-250
Dodge,Challenger,2015,Rear-Wheel Drive,Automatic 8-spd,Midsize Cars,4,8,5.7,15.9033,25.2316,19.0771,17.337486,465,2200,-3000
Dodge,Challenger,2015,Rear-Wheel Drive,Manual 6-spd,Midsize Cars,4,8,5.7,15.0631,23.4287,17.9468,18.304342,495,2450,-4250
Dodge,Challenger,2015,Rear-Wheel Drive,Manual 6-spd,Midsize Cars,4,8,6.4,13.9868,22.5931,16.8804,19.381068,524,2600,-5000
Dodge,Challenger,2015,Rear-Wheel Drive,Automatic 8-spd,Midsize Cars,4,8,6.4,14.9865,24.8169,18.2374,18.304342,486,2450,-4250
Dodge,Challenger SRT8,2015,Rear-Wheel Drive,Automatic 8-spd,Midsize Cars,4,8,6.4,14.9865,24.8169,18.2374,18.304342,486,2450,-4250
Dodge,Challenger SRT8,2015,Rear-Wheel Drive,Manual 6-spd,Midsize Cars,4,8,6.4,13.9868,22.5931,16.8804,19.381068,524,2600,-5000
Dodge,Challenger SRT8,2015,Rear-Wheel Drive,Automatic 8-spd,Midsize Cars,3,8,6.2,13.0579,21.9887,15.9782,20.589638,556,2750,-5750
Dodge,Challenger SRT8,2015,Rear-Wheel Drive,Manual 6-spd,Midsize Cars,3,8,6.2,12.9802,20.7106,15.6009,20.589638,566,2750,-5750
Dodge,Charger,2015,Rear-Wheel Drive,Automatic 8-spd,Large Cars,5,6,3.6,18.9925,30.6564,22.916,14.327048,386,1650,-250
Dodge,Charger,2015,Rear-Wheel Drive,Automatic 8-spd,Large Cars,5,6,3.6,18.9925,30.6564,22.916,14.327048,386,1650,-250
Dodge,Charger,2015,Rear-Wheel Drive,Automatic 8-spd,Large Cars,4,8,5.7,15.9033,25.2316,19.0771,17.337486,465,2200,-3000
Dodge,Charger AWD,2015,All-Wheel Drive,Automatic 8-spd,Large Cars,5,6,3.6,18.32,27.2332,21.4842,15.689436,413,1800,-1000
Dodge,Charger AWD,2015,All-Wheel Drive,Automatic 8-spd,Large Cars,5,6,3.6,18.32,27.2332,21.4842,15.689436,413,1800,-1000
Dodge,Charger SRT8,2015,Rear-Wheel Drive,Automatic 8-spd,Large Cars,4,8,6.4,14.9865,24.8169,18.2374,18.304342,486,2450,-4250
Dodge,Charger SRT8,2015,Rear-Wheel Drive,Automatic 8-spd,Large Cars,3,8,6.2,13.0579,21.9887,15.9782,20.589638,556,2750,-5750
Dodge,Dart,2015,Front-Wheel Drive,Auto(AM6),Midsize Cars,8,4,1.4,27.1065,36.7006,30.7203,10.613442,288,1450,750
Dodge,Dart,2015,Front-Wheel Drive,Automatic 6-spd,Midsize Cars,7,4,2,23.7911,33.6065,27.3911,12.19557,324,1400,1000
Dodge,Dart,2015,Front-Wheel Drive,Automatic 6-spd,Midsize Cars,7,4,2.4,23.2484,34.8184,27.336,12.19557,324,1400,1000
Dodge,Dart,2015,Front-Wheel Drive,Manual 6-spd,Midsize Cars,7,4,2,25.014,36.299,29.0827,11.360558,305,1300,1500
Dodge,Dart,2015,Front-Wheel Drive,Manual 6-spd,Midsize Cars,7,4,2.4,22.4539,35.1912,26.8226,12.19557,330,1400,1000
Dodge,Dart Aero,2015,Front-Wheel Drive,Auto(AM6),Midsize Cars,8,4,1.4,27.8786,39.7005,32.1924,10.283832,275,1400,1000
Dodge,Dart Aero,2015,Front-Wheel Drive,Manual 6-spd,Midsize Cars,8,4,1.4,27.7,40.7,32.3679,10.283832,275,1400,1000
Dodge,Dart GT,2015,Front-Wheel Drive,Automatic 6-spd,Midsize Cars,6,4,2.4,22.2354,31.4389,25.609,12.657024,346,1450,750
Dodge,Dart GT,2015,Front-Wheel Drive,Manual 6-spd,Midsize Cars,7,4,2.4,22.9616,33.4044,26.7206,12.19557,332,1400,1000
Dodge,Durango AWD,2015,4-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,4,6,3.6,16.8899,23.9152,19.4627,17.337486,458,2000,-2000
Dodge,Durango AWD,2015,All-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,3,8,5.7,13.6005,21.8254,16.3779,20.589638,542,2600,-5000
Dodge,Durango RWD,2015,Rear-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 2WD,5,6,3.6,17.8696,24.8511,20.4556,16.4805,435,1900,-1500
Dodge,Durango RWD,2015,Rear-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 2WD,4,8,5.7,13.8324,22.5224,16.7387,19.381068,532,2450,-4250
Dodge,Grand Caravan,2015,Front-Wheel Drive,Automatic 6-spd,Minivan - 2WD,5,6,3.6,17.1167,25.0939,19.974,16.4805,444,1900,-1500
Dodge,Grand Caravan,2015,Front-Wheel Drive,Automatic 6-spd,Minivan - 2WD,5,6,3.6,17.1167,25.0939,19.974,16.4805,444,1900,-1500
Dodge,Journey AWD,2015,All-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 4WD,4,6,3.6,16.2076,23.7067,18.8976,17.337486,470,2000,-2000
Dodge,Journey FWD,2015,Front-Wheel Drive,Automatic 4-spd,Small Sport Utility Vehicle 2WD,5,4,2.4,18.5445,25.7164,21.2058,15.689436,419,1800,-1000
Dodge,Journey FWD,2015,Front-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 2WD,4,6,3.6,16.5112,25.0247,19.4959,17.337486,456,2000,-2000
Dodge,Viper SRT,2015,Rear-Wheel Drive,Manual 6-spd,Two Seaters,3,10,8.4,12.2001,21.0899,15.056,21.974,587,2950,-6750
Ferrari,458 Italia,2015,Rear-Wheel Drive,Auto(AM7),Two Seaters,2,8,4.5,12.6858,17.3136,14.4216,23.534154,622,3150,-7750
Ferrari,458 Italia,2015,Rear-Wheel Drive,Auto(AM7),Two Seaters,3,8,4.5,12.9143,17.3179,14.59,21.974,612,2950,-6750
Ferrari,458 Speciale,2015,Rear-Wheel Drive,Auto(AM7),Two Seaters,2,8,4.5,12.6858,17.3136,14.4216,23.534154,622,3150,-7750
Ferrari,458 Speciale,2015,Rear-Wheel Drive,Auto(AM7),Two Seaters,3,8,4.5,12.9143,17.3179,14.59,21.974,612,2950,-6750
Ferrari,458 Speciale Spider,2015,Rear-Wheel Drive,Auto(AM7),Two Seaters,2,8,4.5,12.6858,17.3136,14.4216,23.534154,622,3150,-7750
Ferrari,458 Speciale Spider,2015,Rear-Wheel Drive,Auto(AM7),Two Seaters,3,8,4.5,12.9143,17.3179,14.59,21.974,612,2950,-6750
Ferrari,458 Spider,2015,Rear-Wheel Drive,Auto(AM7),Two Seaters,2,8,4.5,12.6858,17.3136,14.4216,23.534154,622,3150,-7750
Ferrari,458 Spider,2015,Rear-Wheel Drive,Auto(AM7),Two Seaters,3,8,4.5,12.9143,17.3179,14.59,21.974,612,2950,-6750
Ferrari,California T,2015,Rear-Wheel Drive,Auto(AM7),Minicompact Cars,4,8,3.9,15.6,22.9,18.2,18.304342,488,2450,-4250
Ferrari,California T,2015,Rear-Wheel Drive,Auto(AM7),Minicompact Cars,4,8,3.9,16.0692,22.9362,18.5713,17.337486,479,2350,-3750
Ferrari,F12,2015,Rear-Wheel Drive,Auto(AM7),Two Seaters,1,12,6.3,11.4504,15.8431,13.0827,25.336022,679,3400,-9000
Ferrari,F12,2015,Rear-Wheel Drive,Auto(AM7),Two Seaters,1,12,6.3,11.6914,15.9502,13.288,25.336022,669,3400,-9000
Ferrari,FF,2015,Part-time 4-Wheel Drive,Auto(AM7),Midsize Cars,1,12,6.3,10.7864,16.4467,12.763,25.336022,697,3400,-9000
Ferrari,FF,2015,Part-time 4-Wheel Drive,Auto(AM7),Midsize Cars,1,12,6.3,11.0659,16.5531,13,25.336022,684,3400,-9000
Fiat,500,2015,Front-Wheel Drive,Automatic 6-spd,Minicompact Cars,7,4,1.4,27.1065,34.1811,29.8905,10.987,295,1500,500
Fiat,500,2015,Front-Wheel Drive,Automatic 6-spd,Minicompact Cars,7,4,1.4,24.4052,32.4232,27.4612,12.19557,322,1650,-250
Fiat,500,2015,Front-Wheel Drive,Manual 5-spd,Minicompact Cars,8,4,1.4,30.7652,39.5481,34.177,9.690534,260,1300,1500
Fiat,500,2015,Front-Wheel Drive,Manual 5-spd,Minicompact Cars,7,4,1.4,27.7386,33.8438,30.1893,10.987,295,1500,500
Fiat,500 Abarth,2015,Front-Wheel Drive,Automatic 6-spd,Minicompact Cars,7,4,1.4,24.4052,32.4232,27.4612,12.19557,322,1650,-250
Fiat,500 Abarth,2015,Front-Wheel Drive,Manual 5-spd,Minicompact Cars,7,4,1.4,27.7386,33.8438,30.1893,10.987,295,1500,500
Fiat,500 L,2015,Front-Wheel Drive,Auto(AM6),Small Station Wagons,7,4,1.4,23.6858,32.8297,27.0799,12.19557,327,1650,-250
Fiat,500 L,2015,Front-Wheel Drive,Manual 6-spd,Small Station Wagons,7,4,1.4,25.4066,32.8973,28.3071,11.75609,312,1600,0
Fiat,500 L,2015,Front-Wheel Drive,Automatic 6-spd,Small Station Wagons,6,4,1.4,22.0898,30.2473,25.141,13.1844,351,1750,-750
Fiat,500e,2015,Front-Wheel Drive,Automatic (A1),Minicompact Cars,10,NA,NA,122.4,108.1,115.974,0.174,0,550,5250
Ford,C-MAX Energi Plug-in Hybrid,2015,Front-Wheel Drive,Automatic (variable gear ratios),Midsize Cars,10,4,2,40.4488,36.2655,38.4528,4.878703541,129,1000,3750
Ford,C-MAX Hybrid FWD,2015,Front-Wheel Drive,Automatic (variable gear ratios),Large Cars,9,4,2,41.9092,36.9352,39.5146,8.24025,225,950,3250
Ford,Escape AWD,2015,All-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,6,4,1.6,22.1803,29.366,24.9248,13.1844,357,1550,250
Ford,Escape AWD,2015,All-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,5,4,2,20.6489,27.9101,23.3869,14.327048,380,1650,-250
Ford,Escape FWD,2015,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,6,4,1.6,22.6723,31.7447,26.0184,12.657024,342,1450,750
Ford,Escape FWD,2015,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,6,4,2,21.5282,29.5115,24.5121,13.1844,362,1550,250
Ford,Escape FWD,2015,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,6,4,2.5,21.5042,30.7556,24.8708,13.1844,357,1550,250
Ford,Expedition 2WD,2015,Rear-Wheel Drive,Automatic (S6),Standard Sport Utility Vehicle 2WD,4,6,3.5,15.7509,21.9651,18.0487,18.304342,491,2100,-2500
Ford,Expedition 4WD,2015,Part-time 4-Wheel Drive,Automatic (S6),Standard Sport Utility Vehicle 4WD,4,6,3.5,14.5107,19.875,16.5168,19.381068,537,2250,-3250
Ford,Expedition EL 2WD,2015,Rear-Wheel Drive,Automatic (S6),Standard Sport Utility Vehicle 2WD,4,6,3.5,14.7661,20.5103,16.8954,19.381068,525,2250,-3250
Ford,Expedition EL 4WD,2015,Part-time 4-Wheel Drive,Automatic (S6),Standard Sport Utility Vehicle 4WD,3,6,3.5,14.3449,19.6359,16.3243,20.589638,543,2400,-4000
Ford,Explorer 2WD FFV,2015,Front-Wheel Drive,Automatic (S6),Standard Sport Utility Vehicle 2WD,5,6,3.5,17.1167,24.1929,19.7111,16.4805,450,1900,-1500
Ford,Explorer AWD,2015,All-Wheel Drive,Automatic (S6),Standard Sport Utility Vehicle 4WD,4,6,3.5,16.5112,22.8022,18.8517,17.337486,470,2000,-2000
Ford,Explorer AWD,2015,All-Wheel Drive,Automatic (S6),Standard Sport Utility Vehicle 4WD,4,6,3.5,15.8233,22,18.3073,18.304342,494,2100,-2500
Ford,Explorer AWD FFV,2015,All-Wheel Drive,Automatic (S6),Standard Sport Utility Vehicle 4WD,4,6,3.5,16.5112,22.8022,18.8517,17.337486,470,2000,-2000
Ford,Explorer FWD,2015,Front-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,5,4,2,19.7892,27.5727,22.6689,14.327048,392,1650,-250
Ford,Explorer FWD,2015,Front-Wheel Drive,Automatic (S6),Standard Sport Utility Vehicle 2WD,5,6,3.5,17.1167,24.1929,19.7111,16.4805,450,1900,-1500
Ford,F150 Pickup 2WD,2015,Rear-Wheel Drive,Automatic (S6),Standard Pickup Trucks 2WD,5,6,2.7,19.3045,25.7414,21.7522,14.964294,407,1750,-750
Ford,F150 Pickup 2WD,2015,Rear-Wheel Drive,Automatic (S6),Standard Pickup Trucks 2WD,5,6,3.5,17.2315,23.8174,19.6804,16.4805,451,1900,-1500
Ford,F150 Pickup 2WD FFV,2015,Rear-Wheel Drive,Automatic 6-spd,Standard Pickup Trucks 2WD,5,6,3.5,17.9071,24.5397,20.3867,16.4805,436,1900,-1500
Ford,F150 Pickup 4WD,2015,Part-time 4-Wheel Drive,Automatic (S6),Standard Pickup Trucks 4WD,5,6,2.7,17.6417,22.6161,19.5797,16.4805,453,1900,-1500
Ford,F150 Pickup 4WD,2015,Part-time 4-Wheel Drive,Automatic (S6),Standard Pickup Trucks 4WD,4,6,3.5,16.5701,22.6264,18.8393,17.337486,471,2000,-2000
Ford,F150 Pickup 4WD FFV,2015,Part-time 4-Wheel Drive,Automatic 6-spd,Standard Pickup Trucks 4WD,4,6,3.5,17.0708,22.5218,19.1573,17.337486,463,2000,-2000
Ford,F150 Pickup 4WD FFV,2015,Rear-Wheel Drive,Automatic (S6),Standard Pickup Trucks 2WD,4,8,5,15.2403,22.3138,17.7761,18.304342,499,2100,-2500
Ford,F150 Pickup 4WD FFV,2015,Part-time 4-Wheel Drive,Automatic (S6),Standard Pickup Trucks 4WD,4,8,5,14.7551,20.9112,17.0083,19.381068,521,2250,-3250
Ford,Fiesta FWD,2015,Front-Wheel Drive,Auto(AM6),Subcompact Cars,8,4,1.6,27.1769,36.7344,30.7807,10.613442,289,1250,1750
Ford,Fiesta FWD,2015,Front-Wheel Drive,Manual 5-spd,Subcompact Cars,8,4,1.6,27.5985,36.0643,30.8582,10.613442,288,1250,1750
Ford,Fiesta SFE FWD,2015,Front-Wheel Drive,Manual 5-spd,Subcompact Cars,8,3,1,31.4039,42.7072,35.6498,9.141184,247,1050,2750
Ford,Fiesta SFE FWD,2015,Front-Wheel Drive,Auto(AM6),Subcompact Cars,8,4,1.6,27.8788,38.204,31.7389,10.283832,281,1200,2000
Ford,Fiesta ST FWD,2015,Front-Wheel Drive,Manual 6-spd,Compact Cars,7,4,1.6,26.3299,34.5855,29.4985,11.360558,301,1300,1500
Ford,Flex AWD,2015,All-Wheel Drive,Automatic (S6),Standard Sport Utility Vehicle 4WD,4,6,3.5,17.1167,23.22,19.4128,17.337486,458,2000,-2000
Ford,Flex AWD,2015,All-Wheel Drive,Automatic (S6),Standard Sport Utility Vehicle 4WD,4,6,3.5,16.0555,22.5234,18.4381,18.304342,482,2100,-2500
Ford,Flex FWD,2015,Front-Wheel Drive,Automatic (S6),Standard Sport Utility Vehicle 2WD,5,6,3.5,17.6916,24.8167,20.3165,16.4805,437,1900,-1500
Ford,Focus Electric,2015,Front-Wheel Drive,Automatic (A1),Compact Cars,10,NA,NA,110.04,98.98,104.7718,0.192,0,600,5000
Ford,Focus FWD,2015,Front-Wheel Drive,Manual 6-spd,Compact Cars,8,3,1,29.1335,39.601,33.0666,9.976196,268,1150,2250
Ford,Focus FWD,2015,Front-Wheel Drive,Auto(AM6),Compact Cars,8,4,2,26.8764,39.7406,31.4589,10.613442,281,1250,1750
Ford,Focus FWD,2015,Front-Wheel Drive,Automatic (S6),Compact Cars,7,4,2,26.0817,37.9549,30.3548,10.987,293,1300,1500
Ford,Focus FWD,2015,Front-Wheel Drive,Manual 5-spd,Compact Cars,7,4,2,25.6913,36.3995,29.6114,10.987,300,1300,1500
Ford,Focus FWD,2015,Front-Wheel Drive,Manual 6-spd,Compact Cars,6,4,2,23.1075,32.0842,26.4359,12.657024,336,1450,750
Ford,Focus FWD FFV,2015,Front-Wheel Drive,Auto(AM6),Compact Cars,8,4,2,26.7541,40.2642,31,10.613442,285,1250,1750
Ford,Focus FWD FFV,2015,Front-Wheel Drive,Automatic (S6),Compact Cars,7,4,2,26.0818,37.955,30.3549,10.987,293,1300,1500
Ford,Focus FWD FFV,2015,Front-Wheel Drive,Manual 5-spd,Compact Cars,7,4,2,25.6913,36.3995,29.6114,10.987,300,1300,1500
Ford,Focus SFE FWD,2015,Front-Wheel Drive,Manual 6-spd,Compact Cars,8,3,1,30.3769,42.1804,34.7532,9.404872,255,1100,2500
Ford,Fusion AWD,2015,All-Wheel Drive,Automatic (S6),Midsize Cars,6,4,2,21.7237,31.4033,25.2222,13.1844,354,1550,250
Ford,Fusion Energi Plug-in Hybrid,2015,Front-Wheel Drive,Automatic (variable gear ratios),Midsize Cars,10,4,2,40.4488,36.2655,38.4528,4.878703541,129,1000,3750
Ford,Fusion FWD,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,6,4,2,22.4541,33.3709,26.3302,12.657024,338,1450,750
Ford,Fusion FWD,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,6,4,2.5,22.294,33.6876,26.2962,12.657024,338,1450,750
Ford,Fusion FWD,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,7,4,1.5,24.9068,37.2695,29.277,11.360558,303,1300,1500
Ford,Fusion FWD,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,7,4,1.5,23.6811,36,28.2023,11.75609,316,1350,1250
Ford,Fusion Hybrid FWD,2015,Front-Wheel Drive,Automatic (variable gear ratios),Midsize Cars,9,4,2,43.8218,40.861,42.438,7.844718,209,900,3500
Ford,Mustang,2015,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,6,4,2.3,22.2357,31.405,25.599,12.657024,346,1450,750
Ford,Mustang,2015,Rear-Wheel Drive,Automatic (S6),Subcompact Cars,6,4,2.3,21.4318,31.8805,25.1395,13.1844,353,1550,250
Ford,Mustang,2015,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,5,6,3.7,17.4185,28.4009,21.088,15.689436,420,1800,-1000
Ford,Mustang,2015,Rear-Wheel Drive,Automatic 6-spd,Subcompact Cars,5,6,3.7,18.6804,27.681,21.8822,14.964294,408,1750,-750
Ford,Mustang,2015,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,4,8,5,15.4692,25.3382,18.7567,17.337486,472,2000,-2000
Ford,Mustang,2015,Rear-Wheel Drive,Automatic 6-spd,Subcompact Cars,4,8,5,15.8267,24.7818,18.9001,17.337486,470,2000,-2000
Ford,Mustang Convertible,2015,Rear-Wheel Drive,Automatic (S6),Subcompact Cars,6,4,2.3,20.3478,29.6074,23.6805,13.73375,375,1600,0
Ford,Mustang Convertible,2015,Rear-Wheel Drive,Automatic (S6),Subcompact Cars,4,8,5,15.2697,23.5096,18.129,18.304342,489,2100,-2500
Ford,Special Service Police FWD,2015,Front-Wheel Drive,Automatic 6-spd,Large Cars,6,4,2,20.2543,29.7013,23.6375,13.73375,374,1600,0
Ford,Taurus AWD,2015,All-Wheel Drive,Automatic (S6),Large Cars,5,6,3.5,16.9656,24.8862,19.8016,16.4805,449,1900,-1500
Ford,Taurus AWD,2015,All-Wheel Drive,Automatic (S6),Large Cars,5,6,3.5,18.0952,25.7855,20.9001,15.689436,425,1800,-1000
Ford,Taurus AWD FFV,2015,All-Wheel Drive,Automatic (S6),Large Cars,5,6,3.5,18.0952,25.7855,20.9001,15.689436,425,1800,-1000
Ford,Taurus FWD,2015,Front-Wheel Drive,Automatic (S6),Large Cars,6,4,2,22.3814,32,26.1802,12.657024,342,1450,750
Ford,Taurus FWD,2015,Front-Wheel Drive,Automatic (S6),Large Cars,5,6,3.5,19.3139,28.6231,22.6252,14.327048,393,1650,-250
Ford,Taurus FWD FFV,2015,Front-Wheel Drive,Automatic (S6),Large Cars,5,6,3.5,19.314,28.6232,22.6253,14.327048,393,1650,-250
Ford,Transit Connect Van 2WD,2015,Front-Wheel Drive,Automatic (S6),Special Purpose Vehicle 2WD,6,4,2.5,20.7706,28.538,23.6697,13.73375,374,1600,0
Ford,Transit Connect Van 2WD,2015,Front-Wheel Drive,Automatic (S6),Special Purpose Vehicle 2WD,6,4,1.6,22.1435,29.855,25.0559,13.1844,354,1550,250
Ford,Transit Connect Wagon FWD,2015,Front-Wheel Drive,Automatic (S6),Special Purpose Vehicle 2WD,5,4,2.5,20.1104,28,23.0306,14.327048,385,1650,-250
Ford,Transit Connect Wagon FWD,2015,Front-Wheel Drive,Automatic (S6),Special Purpose Vehicle 2WD,6,4,1.6,22.0712,29.8935,25.017,13.1844,354,1550,250
Ford,Transit Connect Wagon LWB FWD,2015,Front-Wheel Drive,Automatic (S6),Special Purpose Vehicle 2WD,5,4,2.5,19.6619,27.7145,22.6194,14.327048,391,1650,-250
Ford,Transit T150 Wagon,2015,Rear-Wheel Drive,Automatic (S6),"Vans, Passenger Type",3,6,3.5,14.1791,18.8281,15.9515,20.589638,556,2400,-4000
Ford,Transit T150 Wagon FFV,2015,Rear-Wheel Drive,Automatic (S6),"Vans, Passenger Type",3,6,3.7,14.1342,18.596,15.845,20.589638,559,2400,-4000
GMC,Acadia AWD,2015,All-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,4,6,3.6,16.1315,23.1504,18.6801,17.337486,476,2000,-2000
GMC,Acadia FWD,2015,Front-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,4,6,3.6,16.5112,23.7068,19.1232,17.337486,465,2000,-2000
GMC,Canyon 2WD,2015,Rear-Wheel Drive,Manual 6-spd,Small Pickup Trucks 2WD,5,4,2.5,19.216,25.7164,21.6823,14.964294,407,1750,-750
GMC,Canyon 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Small Pickup Trucks 2WD,5,4,2.5,19.8102,26.6135,22.3853,14.964294,394,1750,-750
GMC,Canyon 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Small Pickup Trucks 2WD,5,6,3.6,18.0952,25.5781,20.8386,15.689436,425,1800,-1000
GMC,Canyon 4WD,2015,4-Wheel Drive,Automatic 6-spd,Small Pickup Trucks 4WD,5,4,2.5,18.5445,24.6783,20.8799,15.689436,422,1800,-1000
GMC,Canyon 4WD,2015,4-Wheel Drive,Automatic 6-spd,Small Pickup Trucks 4WD,5,6,3.6,17.4185,24.0541,19.8873,16.4805,445,1900,-1500
GMC,Canyon Cab Chassis 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Special Purpose Vehicle 2WD,3,6,3.6,14.8331,17.4668,15.9128,20.589638,556,2400,-4000
GMC,Savana 2500 2WD (Passenger),2015,Rear-Wheel Drive,Automatic 6-spd,"Vans, Passenger Type",1,8,6,10.7097,15.7651,12.5157,25.336022,710,2950,-6750
GMC,Savana 2500 2WD (Passenger),2015,Rear-Wheel Drive,Automatic 6-spd,"Vans, Passenger Type",1,8,4.8,11.1823,16.546,13.0921,25.336022,675,2950,-6750
GMC,Savana 2500 2WD (Passenger),2015,Rear-Wheel Drive,Automatic 6-spd,"Vans, Passenger Type",1,8,6,10.7097,15.7651,12.5157,25.336022,710,2950,-6750
GMC,Savana 2500 2WD Conversion (cargo),2015,Rear-Wheel Drive,Automatic 6-spd,"Vans, Cargo Type",1,8,6,10.1563,15.0536,11.8981,27.4675,747,3200,-8000
GMC,Savana 2500 2WD Conversion (cargo),2015,Rear-Wheel Drive,Automatic 6-spd,"Vans, Cargo Type",1,8,6,10.2355,15.2672,12.0179,27.4675,740,3200,-8000
GMC,Savana 3500 2WD (Passenger),2015,Rear-Wheel Drive,Automatic 6-spd,"Vans, Passenger Type",1,8,6,10.5563,15.5689,12.3449,27.4675,720,3200,-8000
GMC,Savana 3500 2WD (Passenger),2015,Rear-Wheel Drive,Automatic 6-spd,"Vans, Passenger Type",1,8,4.8,11.1618,16.5247,13.0707,25.336022,676,2950,-6750
GMC,Savana 3500 2WD (Passenger),2015,Rear-Wheel Drive,Automatic 6-spd,"Vans, Passenger Type",1,8,6,10.6113,15.6629,12.4128,27.4675,716,3200,-8000
GMC,Sierra C15 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Standard Pickup Trucks 2WD,5,6,4.3,17.5734,23.7118,19.8905,16.4805,447,1900,-1500
GMC,Sierra C15 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Standard Pickup Trucks 2WD,4,8,5.3,16.1091,22.848,18.5744,17.337486,478,2000,-2000
GMC,Sierra C15 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Standard Pickup Trucks 2WD,4,8,5.3,16.1116,22.8507,18.577,17.337486,478,2000,-2000
GMC,Sierra C15 2WD,2015,Rear-Wheel Drive,Automatic 8-spd,Standard Pickup Trucks 2WD,4,8,6.2,14.86,21,17.2617,19.381068,522,2250,-3250
GMC,Sierra C15 Cab Chassis 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Special Purpose Vehicle 2WD,4,6,4.3,16,21,18,18.304342,494,2100,-2500
GMC,Sierra C15 Cab Chassis 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Special Purpose Vehicle 2WD,4,8,5.3,15,20,17,19.381068,523,2250,-3250
GMC,Sierra C15 Cab Chassis 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Special Purpose Vehicle 2WD,4,8,5.3,15,20,17,19.381068,523,2250,-3250
GMC,Sierra K15 4WD,2015,4-Wheel Drive,Automatic 6-spd,Standard Pickup Trucks 4WD,4,6,4.3,16.6398,22.1953,18.7519,17.337486,474,2000,-2000
GMC,Sierra K15 4WD,2015,4-Wheel Drive,Automatic 6-spd,Standard Pickup Trucks 4WD,4,8,5.3,15.8224,22.0493,18.1259,18.304342,490,2100,-2500
GMC,Sierra K15 4WD,2015,4-Wheel Drive,Automatic 6-spd,Standard Pickup Trucks 4WD,4,8,5.3,15.7984,22.0331,18.1037,18.304342,491,2100,-2500
GMC,Sierra K15 4WD,2015,4-Wheel Drive,Automatic 8-spd,Standard Pickup Trucks 4WD,4,8,6.2,14.7564,21.126,17.0728,19.381068,521,2250,-3250
GMC,Sierra K15 Cab Chassis 4WD,2015,4-Wheel Drive,Automatic 6-spd,Special Purpose Vehicle 4WD,4,6,4.3,16,20,18,18.304342,494,2100,-2500
GMC,Sierra K15 Cab Chassis 4WD,2015,4-Wheel Drive,Automatic 6-spd,Special Purpose Vehicle 4WD,4,8,5.3,15,19,17,19.381068,523,2250,-3250
GMC,Sierra K15 Cab Chassis 4WD,2015,4-Wheel Drive,Automatic 6-spd,Special Purpose Vehicle 4WD,4,8,5.3,15,19,17,19.381068,523,2250,-3250
GMC,Terrain AWD,2015,All-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 4WD,5,4,2.4,20.4354,28.6736,23.4698,14.327048,379,1650,-250
